,objectid,id,datetime,cloruro,SHAPE
691,3489,chapo_cap1,2021-10-29 14:05:06,80.22,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
692,3499,chapo_cap1,2021-10-29 14:06:06,80.64,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
693,3509,chapo_cap1,2021-10-29 14:07:06,80.63,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
694,3516,chapo_cap1,2021-10-29 14:08:06,80.38,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
695,3523,chapo_cap1,2021-10-29 14:09:06,79.96,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
696,3533,chapo_cap1,2021-10-29 14:00:00,79.67,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
697,3544,chapo_cap1,2021-10-29 14:00:00,78.25,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
698,3551,chapo_cap1,2021-10-29 14:12:06,77.52,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
699,3555,chapo_cap1,2021-10-29 14:13:06,77.06,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
700,3563,chapo_cap1,2021-10-29 14:14:06,76.69,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
701,3571,chapo_cap1,2021-10-29 14:15:06,76.27,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
702,3581,chapo_cap1,2021-10-29 14:16:06,75.94,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
703,3587,chapo_cap1,2021-10-29 14:17:06,75.47,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
704,3596,chapo_cap1,2021-10-29 14:18:06,74.91,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
705,3605,chapo_cap1,2021-10-29 14:19:06,80.29,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
706,3613,chapo_cap1,2021-10-29 14:20:06,84.06,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
707,3625,chapo_cap1,2021-10-29 14:21:06,85.62,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
708,3631,chapo_cap1,2021-10-29 14:22:06,86.84,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
709,3639,chapo_cap1,2021-10-29 14:23:06,87.69,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
710,3647,chapo_cap1,2021-10-29 14:24:06,88.99,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
711,3655,chapo_cap1,2021-10-29 14:25:06,88.74,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
712,3659,chapo_cap1,2021-10-29 14:26:06,88.07,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
713,3669,chapo_cap1,2021-10-29 14:27:06,87.82,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
714,3673,chapo_cap1,2021-10-29 14:28:06,87.47,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
715,3679,chapo_cap1,2021-10-29 14:29:06,87.35,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
716,3687,chapo_cap1,2021-10-29 14:30:06,87.29,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
717,3696,chapo_cap1,2021-10-29 14:31:06,86.93,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
718,3702,chapo_cap1,2021-10-29 14:32:06,86.86,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
719,3711,chapo_cap1,2021-10-29 14:33:06,86.75,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
720,3719,chapo_cap1,2021-10-29 14:34:06,81.61,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
721,3725,chapo_cap1,2021-10-29 14:35:06,83.0,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
722,3735,chapo_cap1,2021-10-29 14:36:06,84.39,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
723,3746,chapo_cap1,2021-10-29 14:37:06,85.24,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
724,3755,chapo_cap1,2021-10-29 14:38:06,85.33,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
725,3762,chapo_cap1,2021-10-29 14:39:06,84.83,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
726,3769,chapo_cap1,2021-10-29 14:40:06,84.75,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
727,3779,chapo_cap1,2021-10-29 14:41:06,84.2,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
728,3789,chapo_cap1,2021-10-29 14:42:06,83.72,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
